host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms_text,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_cleanliness,host_verification_email,host_verification_phone,amenities_n,Bed linens,Cable TV,Carbon monoxide alarm,Coffee maker,Cooking basics,Dedicated workspace,Dishes and silverware,Dishwasher,Dryer,Extra pillows and blankets,Fire extinguisher,First aid kit,Hair dryer,Host greets you,Hot water,Iron,Kitchen,Long term stays allowed,Luggage dropoff allowed,Microwave,Oven,Paid parking off premises,Patio or balcony,Private entrance,Refrigerator,Shampoo,Shower gel,Stove,TV,TV with standard cable,Washer,Bijlmer-Centrum,Bijlmer-Oost,Bos en Lommer,Buitenveldert - Zuidas,Centrum-Oost,Centrum-West,De Aker - Nieuw Sloten,De Baarsjes - Oud-West,De Pijp - Rivierenbuurt,Gaasperdam - Driemond,Geuzenveld - Slotermeer,IJburg - Zeeburgereiland,Noord-Oost,Noord-West,Oostelijk Havengebied - Indische Buurt,Osdorp,Oud-Noord,Oud-Oost,Slotervaart,Watergraafsmeer,Westerpark,Zuid,Entire home/apt,Hotel room,Private room,Shared room
4.0,100.0,1,1,1,52.37248,4.90522,2,1.0,164.0,1,365,2,5.0,1,1,25,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,67.0,0,1,1,52.36485,4.87546,4,1.0,170.0,6,28,59,4.88,1,1,20,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,100.0,0,1,1,52.3609,4.90943,2,1.0,60.0,3,1125,12,4.42,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,1,1,52.3423,4.90787,2,1.0,175.0,2,11,0,4.7516236,1,1,11,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,100.0,0,1,1,52.3696,4.88748,4,2.0,210.0,7,1125,85,4.7,1,1,31,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,100.0,0,1,1,52.39246,4.9276,2,1.5,80.0,2,31,7,5.0,1,1,30,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3.0,100.0,0,1,1,52.39643,4.91024,6,1.0,295.0,3,1125,3,5.0,1,1,16,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,0.0,0,1,1,52.37616,4.87377,2,1.0,125.0,4,1125,19,4.84,1,1,20,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.0,100.0,1,1,1,52.38446,4.83814,4,1.0,195.0,2,1125,6,4.83,1,1,41,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,100.0,1,1,1,52.3741,4.87786,2,1.0,111.0,2,1125,73,4.76,1,1,27,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0,1,1,52.41049,4.9066,5,1.0,330.0,2,1125,0,4.7516236,1,1,54,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0,1,1,52.36541,4.8592,2,0.0,68.0,1,1125,12,4.92,1,1,10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,1,0,52.35358,4.91353,2,1.0,91.0,1,1125,83,4.77,1,1,23,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3.0,100.0,1,1,1,52.36264,4.92591,2,1.5,85.0,1,5,76,4.99,1,1,34,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0,1,0,52.3565,4.91704,2,2.0,150.0,4,30,0,4.7516236,1,1,29,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.0,100.0,0,1,1,52.36947,4.85533,4,1.0,160.0,3,30,6,5.0,1,1,29,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,100.0,0,1,1,52.35345,4.89037,4,1.0,337.0,3,1125,40,4.9,1,1,30,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0,1,0,52.35028,5.01179,4,2.5,250.0,3,23,2,4.5,1,1,49,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0,1,1,52.34408,4.91061,2,1.0,120.0,3,30,22,4.73,1,1,27,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0,1,1,52.30388,4.96761,2,1.5,60.0,1,365,3,4.67,1,1,13,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.0,90.0,0,1,1,52.38524,4.90446,1,0.0,31.0,1,1125,11,4.55,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.0,0,1,1,52.39366,4.91619,4,2.0,149.0,2,21,5,5.0,1,1,34,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,100.0,0,1,1,52.38082,4.89447,2,1.0,101.0,3,365,0,4.7516236,1,1,30,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,1,1,52.3418,4.91066,3,1.5,89.0,5,1125,523,4.77,1,1,56,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,1,1,52.36351,4.86178,2,1.0,110.0,3,1125,15,5.0,1,1,18,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,100.0,0,1,1,52.34788,4.8506,4,2.0,295.0,2,21,14,4.57,1,1,18,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4.0,98.0,0,1,1,52.36318,4.88425,2,1.5,41.0,1,300,275,4.83,1,1,31,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,1,1,52.37525,4.84994,2,1.0,45.0,4,14,4,5.0,1,1,28,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,91.0,0,1,1,52.36045,4.89855,2,1.5,91.0,2,1125,13,4.38,1,1,14,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,100.0,1,1,0,52.34546,4.79649,1,1.5,45.0,30,1125,16,4.8,1,1,37,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,100.0,1,1,1,52.36755,4.91315,4,3.0,250.0,3,14,3,5.0,1,1,16,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,86.0,0,1,1,52.3807,4.87039,4,1.5,75.0,2,1125,6,4.5,1,1,43,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.0,100.0,0,1,1,52.35477,4.851624,2,1.5,180.0,4,365,0,4.7516236,1,1,52,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4.0,100.0,1,1,1,52.353,4.92922,4,1.5,100.0,2,1125,106,4.61,1,1,32,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4.0,100.0,0,1,0,52.38541,4.95508,4,1.5,177.0,2,32,0,4.7516236,1,1,62,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,1,1,52.33054,4.89016,2,2.0,162.0,4,7,9,4.75,1,1,37,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0,1,1,52.380547,4.877465,4,1.5,250.0,3,1125,1,5.0,1,1,18,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3.0,90.0,0,1,1,52.3695,4.83711,3,1.5,100.0,2,1125,108,4.81,1,1,21,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0,1,1,52.36893,4.86091,6,1.0,130.0,2,14,13,4.77,1,1,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,1,1,52.35356,4.93903,4,1.5,195.0,3,1125,0,4.7516236,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2.0,100.0,0,1,0,52.34811,4.90791,2,1.0,150.0,1,1125,0,4.7516236,1,1,13,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,1,1,1,52.37704,4.84606,1,1.5,74.0,3,7,38,4.81,1,1,26,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.0,100.0,0,1,1,52.34805,4.87523,4,2.0,300.0,30,1125,25,4.36,1,1,11,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2.0,79.0,1,1,1,52.37026,4.89931,2,1.0,118.0,3,31,414,4.61,0,1,13,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,1,1,52.38132,4.80623,4,1.5,29.0,1,1125,50,4.66,1,1,29,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.0,100.0,0,1,0,52.3574,4.90295,4,1.0,300.0,1,6,7,4.14,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.0,0,1,1,52.38134,4.91465,3,1.0,120.0,7,30,0,4.7516236,1,1,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,0.0,0,1,0,52.37213,4.8495,2,1.0,110.0,3,1125,17,4.88,1,1,15,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,100.0,1,1,1,52.34375,4.85807,2,1.0,100.0,3,1125,52,4.67,1,1,19,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4.0,100.0,1,1,1,52.3615,4.9003,2,1.0,139.0,2,1125,40,4.83,1,1,33,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,1,0,52.36422,4.91233,2,1.0,175.0,5,1125,16,4.86,0,1,26,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,100.0,1,1,1,52.37579,4.89751,4,1.5,75.0,1,30,73,3.64,1,1,26,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,1,1,52.37278,4.86412,2,1.0,98.0,26,30,1,5.0,1,1,31,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,100.0,1,1,1,52.36643,4.87467,3,1.5,177.0,7,1125,37,4.64,1,1,51,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0,1,1,52.36862,4.86144,3,1.0,80.0,2,14,18,4.78,1,1,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.0,100.0,1,1,1,52.37478,4.89985,2,1.5,110.0,2,30,166,4.99,1,1,27,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,1,1,52.36919,4.86663,4,1.5,220.0,2,30,38,4.79,1,1,27,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0,1,0,52.41456,4.88751,2,1.0,125.0,2,30,12,4.92,1,1,28,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,100.0,0,1,0,52.35325,4.93536,4,2.0,199.0,2,30,2,5.0,1,1,51,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2.0,100.0,0,1,1,52.3906,4.90755,4,1.5,160.0,5,30,10,4.9,1,1,26,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,100.0,0,1,1,52.39443,4.94763,2,1.0,55.0,2,7,49,4.71,1,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4.0,100.0,1,1,0,52.36709,4.86575,2,1.5,87.0,1,10,392,4.88,1,1,26,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,100.0,0,1,1,52.34959,4.89188,2,1.5,150.0,3,7,13,4.85,0,1,42,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0,1,1,52.36131,4.8519,1,1.0,60.0,2,5,40,4.92,1,1,27,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,80.0,0,1,0,52.37113,4.8581,2,1.0,181.0,2,25,27,4.89,1,1,45,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,100.0,1,1,1,52.35224,4.91568,3,1.5,149.0,4,1125,14,5.0,1,1,33,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.0,100.0,0,1,1,52.35248,4.82902,4,1.5,160.0,2,30,3,5.0,1,1,37,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,100.0,0,1,1,52.36337,4.85637,2,1.0,78.0,2,100,70,4.58,1,1,23,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,100.0,0,1,1,52.35737,4.98163,4,2.0,280.0,3,15,12,4.58,1,1,31,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,30.0,0,1,1,52.39362,4.91033,6,1.0,453.0,2,1125,12,4.64,1,1,22,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,0.0,0,1,0,52.3616,4.86119,4,1.5,325.0,1,1125,2,4.0,1,1,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0,1,0,52.36147,4.85086,2,1.5,140.0,2,20,12,5.0,0,1,25,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,83.0,0,1,1,52.35587,4.88186,2,1.0,138.0,1,365,9,5.0,1,1,37,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.0,0,1,0,52.37535,4.83676,2,1.5,95.0,3,15,13,5.0,1,1,28,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,80.0,0,1,0,52.36524,4.86642,2,1.5,150.0,3,365,4,4.25,1,1,40,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,100.0,0,1,1,52.40635,4.99133,4,1.0,79.0,2,1125,23,4.83,1,1,15,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0,1,0,52.3641,4.83262,4,2.0,108.0,3,18,21,4.62,1,1,36,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.0,1,1,1,52.3515,4.89656,4,1.5,200.0,6,29,22,4.24,1,1,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,100.0,0,1,1,52.37655,4.89249,4,1.0,96.0,1,1125,119,4.57,1,1,33,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,100.0,0,1,1,52.33837,4.8464,6,1.5,400.0,2,28,23,4.45,1,1,48,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3.0,100.0,0,1,1,52.37799,4.88549,4,1.5,205.0,2,90,6,4.33,1,1,24,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
